SSA,MP concentration,HM concentration,Hydrated radius,Electronegativity,Molar mass,Temperature,pH,Qm
,5,72.37195,4.19,1.9,63.55,25,5,4.13043
,5,109.13885,4.19,1.9,63.55,25,5,4.34783
,5,20,4.19,1.9,63.55,25,3,0.755364
,5,20,4.19,1.9,63.55,25,4,1.081544
,5,20,4.19,1.9,63.55,25,5,1.339056
,5,20,4.19,1.9,63.55,25,5.5,1.939916
,5,20,4.19,1.9,63.55,25,5,2.8
,5,20,4.19,1.9,63.55,25,5,2.69565
,5,20,4.19,1.9,63.55,25,5,2.46957
,5,20,4.19,1.9,63.55,25,5,2.62609
,5,20,4.19,1.9,63.55,25,5,2.67826
,5,20,4.19,1.9,63.55,25,5,2.67826
,5,1.161658,4.3,1.6,65.93,25,5,0.173913
,5,28.91385,4.3,1.6,65.93,25,5,1.82609
,5,37.1882,4.3,1.6,65.93,25,5,1.91304
,5,48.4355,4.3,1.6,65.93,25,5,2
,5,59.90095,4.3,1.6,65.93,25,5,2.13043
,5,85.79485,4.3,1.6,65.93,25,5,2.17391
,5,20,4.3,1.6,65.93,25,3,0.875536
,5,20,4.3,1.6,65.93,25,4,2.077252
,5,20,4.3,1.6,65.93,25,5,3.090128
,5,20,4.3,1.6,65.93,25,5.5,3.278968
,5,20,4.3,1.6,65.93,25,5,2.46957
,5,20,4.3,1.6,65.93,25,5,2.29565
,5,20,4.3,1.6,65.93,25,5,2.01739
,5,20,4.3,1.6,65.93,25,5,2.13913
,5,20,4.3,1.6,65.93,25,5,2.05217
,5,20,4.3,1.6,65.93,25,5,1.86087
,2,78.9887,4.19,1.9,63.55,20,5.5,29.8305
,2,150.95,4.19,1.9,63.55,20,5.5,51.5254
,2,218.0098,4.19,1.9,63.55,20,5.5,68.2486
,2,286.8774,4.19,1.9,63.55,20,5.5,85.8757
,2,346.3874,4.19,1.9,63.55,20,5.5,96.7232
,2,405.58,4.19,1.9,63.55,20,5.5,105.311
,2,463.026,4.19,1.9,63.55,20,5.5,113.446
,2,79.9564,4.19,1.9,63.55,30,5.5,30.7345
,2,158.7541,4.19,1.9,63.55,30,5.5,59.209
,2,228.7168,4.19,1.9,63.55,30,5.5,78.6441
,2,298.87,4.19,1.9,63.55,30,5.5,99.435
,2,358.126,4.19,1.9,63.55,30,5.5,108.475
,2,417.445,4.19,1.9,63.55,30,5.5,117.966
,2,473.798,4.19,1.9,63.55,30,5.5,124.294
,2,89.632,4.19,1.9,63.55,40,5.5,39.774
,2,166.6856,4.19,1.9,63.55,40,5.5,67.7966
,2,237.6794,4.19,1.9,63.55,40,5.5,88.5876
,2,308.674,4.19,1.9,63.55,40,5.5,109.379
,2,367.088,4.19,1.9,63.55,40,5.5,118.418
,2,424.282,4.19,1.9,63.55,40,5.5,124.746
,2,483.536,4.19,1.9,63.55,40,5.5,133.785
,2,300,4.19,1.9,63.55,30,2,4.59016
,2,300,4.19,1.9,63.55,30,3,38.3607
,2,300,4.19,1.9,63.55,30,4,44.0984
,2,300,4.19,1.9,63.55,30,5,47.541
,2,300,4.19,1.9,63.55,30,6,52.623
0.1521,6,10,4.01,2.33,207.2,30,2,0.583685
0.1521,6,10,4.01,2.33,207.2,30,3,0.83685
0.1521,6,10,4.01,2.33,207.2,30,4,1.279886667
0.1521,6,10,4.01,2.33,207.2,30,5,1.490858333
0.1521,6,10,4.01,2.33,207.2,30,6,1.251758333
0.1521,6,10,4.01,2.33,207.2,30,7,0.864978333
0.1521,6,10,4.01,2.33,207.2,30,8,0.710266667
0.1521,2,10,4.01,2.33,207.2,30,5,3.054395
0.1521,4,10,4.01,2.33,207.2,30,5,1.924685
0.1521,6,10,4.01,2.33,207.2,30,5,1.492328333
0.1521,8,10,4.01,2.33,207.2,30,5,1.11924625
0.1521,10,10,4.01,2.33,207.2,30,5,0.899582
0.1521,6,10,4.01,2.33,207.2,30,5,1.604166667
0.1521,6,20,4.01,2.33,207.2,30,5,3.097223333
0.1521,6,30,4.01,2.33,207.2,30,5,4.1875
0.1521,6,40,4.01,2.33,207.2,30,5,5.055553333
0.1521,6,50,4.01,2.33,207.2,30,5,6.041666667
0.167,0.5,100,4.19,1.9,63.55,25,7,58.3
0.167,0.5,100,4.01,2.33,207.2,25,7,161.7
250,0.4,5.513048,4.01,2.33,207.2,20,6,8.70882
250,0.4,10.4794,4.01,2.33,207.2,20,6,14.6854
250,0.4,21.44598,4.01,2.33,207.2,20,6,21.1547
250,0.4,29.90198,4.01,2.33,207.2,20,6,24.3622
250,0.4,34.97496,4.01,2.33,207.2,20,6,24.8634
250,0.4,40.32072,4.01,2.33,207.2,20,6,25.6358
250,0.4,30,4.01,2.33,207.2,20,6,56.1899
250,0.4,30,4.01,2.33,207.2,30,6,58.018
250,0.4,30,4.01,2.33,207.2,40,6,63.0162
300,0.2,19.7161,4.01,2.33,207.2,25,6,87.0293
300,0.2,41.0095,4.01,2.33,207.2,25,6,77.4059
300,0.2,60.7256,4.01,2.33,207.2,25,6,75.3138
300,0.2,80.4416,4.01,2.33,207.2,25,6,65.272
300,0.2,100.158,4.01,2.33,207.2,25,6,60.6695
300,0.2,150.631,4.01,2.33,207.2,25,6,46.0251
300,0.2,200.315,4.01,2.33,207.2,25,6,40.1674
300,0.2,19.7161,4.19,1.9,63.55,25,6,83.682
300,0.2,40.2208,4.19,1.9,63.55,25,6,74.0586
300,0.2,60.7256,4.19,1.9,63.55,25,6,69.8745
300,0.2,80.4416,4.19,1.9,63.55,25,6,60.6695
300,0.2,100.158,4.19,1.9,63.55,25,6,57.7406
300,0.2,150.631,4.19,1.9,63.55,25,6,43.0962
300,0.2,201.104,4.19,1.9,63.55,25,6,35.1464
0.5,0.5,39.04526607,3.75,1.6,51.996,25,2.5,56.09573215
0.5,0.5,59.24864459,3.75,1.6,51.996,25,2.5,61.20828917
0.5,0.5,79.24134802,3.75,1.6,51.996,25,2.5,62.31909604
0.5,0.5,99.29443648,3.75,1.6,51.996,25,2.5,63.55047296
0.5,0.5,119.8910146,3.75,1.6,51.996,25,2.5,65.35742924
0.5,0.5,100,3.75,1.6,51.996,25,1,31.2298
0.5,0.5,100,3.75,1.6,51.996,25,1.5,41.5858
0.5,0.5,100,3.75,1.6,51.996,25,2,46.6019
0.5,0.5,100,3.75,1.6,51.996,25,2.5,43.2039
0.5,0.5,100,3.75,1.6,51.996,25,3,34.7896
0.5,0.5,100,3.75,1.6,51.996,25,4,26.8608
0.5,0.5,100,3.75,1.6,51.996,25,5,24.2718
0.5,0.5,100,3.75,1.6,51.996,25,6,19.2557
0.5,0.5,100,3.75,1.6,51.996,25,7,10.1942
0.5,0.5,100,3.75,1.6,51.996,25,8,7.28155
0.5,0.5,100,3.75,1.6,51.996,25,9,6.31068
0.5,0.5,100,3.75,1.6,51.996,25,10,5.17799
0.5,0.5,19.71171782,4.26,1.6,112.41,25,2.5,20.49759563
0.5,0.5,31.53778533,4.26,1.6,112.41,25,2.5,24.20097066
0.5,0.5,41.31652893,4.26,1.6,112.41,25,2.5,26.87865786
0.5,0.5,51.38743051,4.26,1.6,112.41,25,2.5,29.11766101
0.5,0.5,60.59460028,4.26,1.6,112.41,25,2.5,29.11760055
1,1,100,4.19,1.9,63.55,30,2,8.38617
1,1,100,4.19,1.9,63.55,30,3,9.59654
1,1,100,4.19,1.9,63.55,30,4,11.3256
1,1,100,4.19,1.9,63.55,30,5,13.2277
1,1,100,4.19,1.9,63.55,30,6,9.85591
1,1,42.8572,4.19,1.9,63.55,20,5,2.2807
1,1,95.2172,4.19,1.9,63.55,20,5,11.4035
1,1,150.4348,4.19,1.9,63.55,20,5,14.7368
1,1,206.1427,4.19,1.9,63.55,20,5,17.8947
1,1,254.4969,4.19,1.9,63.55,20,5,20.3509
1,1,43.07663,4.19,1.9,63.55,30,5,6.49123
1,1,95.371,4.19,1.9,63.55,30,5,17.5439
1,1,150.3843,4.19,1.9,63.55,30,5,23.3333
1,1,206.1657,4.19,1.9,63.55,30,5,27.8947
1,1,254.7678,4.19,1.9,63.55,30,5,31.9298
1,1,43.6177,4.19,1.9,63.55,40,5,13.6842
1,1,95.2834,4.19,1.9,63.55,40,5,25.4386
1,1,150.1657,4.19,1.9,63.55,40,5,35.0877
1,1,205.9167,4.19,1.9,63.55,40,5,42.2807
1,1,254.3811,4.19,1.9,63.55,40,5,46.8421
0.16,1,0.6946581,4.19,1.9,63.55,25,,0.0649351
0.16,1,7.730788,4.19,1.9,63.55,25,,0.551948
0.16,1,17.9377,4.19,1.9,63.55,25,,1.25
0.16,1,1.121196,4.04,1.91,58.69,25,,0.113636
0.16,1,8.876335,4.04,1.91,58.69,25,,0.689935
0.16,1,18.8394,4.04,1.91,58.69,25,,1.3961
0.16,1,1.990493,4.26,1.6,112.41,25,,0.227273
0.16,1,10.314346,4.26,1.6,112.41,25,,0.868506
0.16,1,20.50078,4.26,1.6,112.41,25,,1.67208
0.16,1,2.266733,4.01,2.33,207.2,25,,0.251623
0.16,1,11.20799,4.01,2.33,207.2,25,,1.00649
0.16,1,21.36393,4.01,2.33,207.2,25,,1.84253
0.185,0.1,11.1522,4.01,2.33,207.2,23,5,99.1971
0.185,0.1,21.46498,4.01,2.33,207.2,23,5,145.182
0.185,0.1,53.8153,4.01,2.33,207.2,23,5,158.321
0.185,0.1,8.214614,4.26,1.6,112.41,23,7,77.9562
0.185,0.1,16.17445,4.26,1.6,112.41,23,7,100.292
0.185,0.1,32.3946,4.26,1.6,112.41,23,7,104.672
,10,200,4.01,2.33,207.2,30,3,13.9881
,10,200,4.01,2.33,207.2,30,4,14.881
,10,200,4.01,2.33,207.2,30,5,15.7738
,10,200,4.01,2.33,207.2,30,6,16.369
,10,200,4.01,2.33,207.2,30,7,15.4762
,10,200,4.01,2.33,207.2,30,8,15.1786
300,2,169.9221,4.19,1.9,63.55,20,5.5,70.3654
300,2,316.8693,4.19,1.9,63.55,20,5.5,117.409
300,2,380.253,4.19,1.9,63.55,20,5.5,130.166
300,2,446.877,4.19,1.9,63.55,20,5.5,146.91
300,2,557.566,4.19,1.9,63.55,20,5.5,158.073
300,2,173.1367,4.19,1.9,63.55,30,5.5,73.1561
300,2,325.7237,4.19,1.9,63.55,30,5.5,125.781
300,2,385.105,4.19,1.9,63.55,30,5.5,135.748
300,2,448.498,4.19,1.9,63.55,30,5.5,148.904
300,2,566.421,4.19,1.9,63.55,30,5.5,166.445
300,2,178.7852,4.19,1.9,63.55,40,5.5,79.1362
300,2,332.1681,4.19,1.9,63.55,40,5.5,132.159
300,2,398.794,4.19,1.9,63.55,40,5.5,148.904
300,2,463.79,4.19,1.9,63.55,40,5.5,163.256
300,2,579.32,4.19,1.9,63.55,40,5.5,179.601
300,2,191.52551,4.01,2.33,207.2,20,5.5,90.8955
300,2,363.1271,4.01,2.33,207.2,20,5.5,162.537
300,2,491.269,4.01,2.33,207.2,20,5.5,192.537
300,2,193.35889,4.01,2.33,207.2,30,5.5,93.5821
300,2,369.4483,4.01,2.33,207.2,30,5.5,167.91
300,2,507.4841,4.01,2.33,207.2,30,5.5,204.627
300,2,195.17098,4.01,2.33,207.2,40,5.5,95.3731
300,2,374.9378,4.01,2.33,207.2,40,5.5,175.522
300,2,513.9007,4.01,2.33,207.2,40,5.5,214.03
300,2,172.3289,4.26,1.6,112.41,20,5.5,73.4884
300,2,314.6955,4.26,1.6,112.41,20,5.5,113.887
300,2,444.25,4.26,1.6,112.41,20,5.5,143.654
300,2,557.463,4.26,1.6,112.41,20,5.5,158.007
300,2,178.1311,4.26,1.6,112.41,30,5.5,78.804
300,2,328.7694,4.26,1.6,112.41,30,5.5,128.771
300,2,458.323,4.26,1.6,112.41,30,5.5,158.538
300,2,578.256,4.26,1.6,112.41,30,5.5,179.269
300,2,184.0774,4.26,1.6,112.41,40,5.5,83.588
300,2,341.9224,4.26,1.6,112.41,40,5.5,142.591
300,2,467.802,4.26,1.6,112.41,40,5.5,168.106
300,2,586.961,4.26,1.6,112.41,40,5.5,187.243
,0.5,10,4.04,1.91,58.69,25,6,6.39896
,1,10,4.04,1.91,58.69,25,6,4.79534
,1.5,10,4.04,1.91,58.69,25,6,3.789293333
,2,10,4.04,1.91,58.69,25,6,3.25
,2.5,10,4.04,1.91,58.69,25,6,2.665284
,3,10,4.04,1.91,58.69,25,6,2.24525
,2,10,4.04,1.91,58.69,25,6,3.254455
,2,20,4.04,1.91,58.69,25,6,5.99237
,2,30,4.04,1.91,58.69,25,6,8.48091
,2,40,4.04,1.91,58.69,25,6,10.59542
,2,50,4.04,1.91,58.69,25,6,12.5318
,0.5,10,4.26,1.6,112.41,25,6,10.3886
,1,10,4.26,1.6,112.41,25,6,7.98705
,1.5,10,4.26,1.6,112.41,25,6,6.001726667
,2,10,4.26,1.6,112.41,25,6,4.80052
,2.5,10,4.26,1.6,112.41,25,6,3.847668
,3,10,4.26,1.6,112.41,25,6,3.212436667
,2,10,4.26,1.6,112.41,25,6,4.80407
,2,20,4.26,1.6,112.41,25,6,9.50127
,2,30,4.26,1.6,112.41,25,6,14.011455
,2,40,4.26,1.6,112.41,25,6,18.21882
,2,50,4.26,1.6,112.41,25,6,22.372775
150,0.67,25.347217,4.01,2.33,207.2,25,5.5,35.9621
150,0.67,46.248231,4.01,2.33,207.2,25,5.5,64.3533
150,0.67,75.99502,4.01,2.33,207.2,25,5.5,102.208
150,0.67,97.08442,4.01,2.33,207.2,25,5.5,128.076
150,0.67,134.95766,4.01,2.33,207.2,25,5.5,164.038
150,0.67,202.58144,4.01,2.33,207.2,25,5.5,187.382
150,0.67,294.88212,4.01,2.33,207.2,25,5.5,190.536
150,0.67,26.506719,4.26,1.6,112.41,25,5.5,24.6057
150,0.67,52.997862,4.26,1.6,112.41,25,5.5,47.3186
150,0.67,76.937211,4.26,1.6,112.41,25,5.5,64.3533
150,0.67,99.373769,4.26,1.6,112.41,25,5.5,76.3407
150,0.67,167.592397,4.26,1.6,112.41,25,5.5,95.8991
150,0.67,216.5069,4.26,1.6,112.41,25,5.5,103.47
150,0.67,325.7497,4.26,1.6,112.41,25,5.5,110.41
150,0.67,25.191949,4.38,1.5,54.94,25,5.5,17.0347
150,0.67,43.855131,4.38,1.5,54.94,25,5.5,27.1293
150,0.67,76.797362,4.38,1.5,54.94,25,5.5,47.3186
150,0.67,98.983829,4.38,1.5,54.94,25,5.5,54.2587
150,0.67,150.668699,4.38,1.5,54.94,25,5.5,68.7697
150,0.67,207.943675,4.38,1.5,54.94,25,5.5,77.6025
0.19,0.5,24.79952,4.01,2.33,207.2,25,,43.4241
0.19,0.5,49.92049,4.01,2.33,207.2,25,,84.2802
0.19,0.5,75.0708,4.01,2.33,207.2,25,,128.054
0.19,0.5,100.1168,4.01,2.33,207.2,25,,168.327
0.19,0.5,25.04575,4.19,1.9,63.55,25,,18.1761
0.19,0.5,49.85115,4.19,1.9,63.55,25,,31.1267
0.19,0.5,75.0938,4.19,1.9,63.55,25,,47.5084
0.19,0.5,100.1524,4.19,1.9,63.55,25,,62.06
0.02,0.5,100,4.19,1.9,63.55,25,1,11.0265
0.02,0.5,100,4.19,1.9,63.55,25,2,35.1656
0.02,0.5,100,4.19,1.9,63.55,25,3,64.9669
0.02,0.5,100,4.19,1.9,63.55,25,4,75.9934
0.02,0.5,100,4.19,1.9,63.55,25,5,80.1656
0.02,0.5,100,4.19,1.9,63.55,25,4,79.1045
0.02,0.5,200,4.19,1.9,63.55,25,4,113.433
0.02,0.5,300,4.19,1.9,63.55,25,4,156.716
0.02,0.5,400,4.19,1.9,63.55,25,4,168.657
0.02,0.5,500,4.19,1.9,63.55,25,4,183.582
0.02,0.5,600,4.19,1.9,63.55,25,4,202.985
0.02,0.5,800,4.19,1.9,63.55,25,4,202.985
0.02,0.5,1000,4.19,1.9,63.55,25,4,207.463
,4,30.26022,4.19,1.9,63.55,25,5,6.34615
,4,61.8621,4.19,1.9,63.55,25,5,13.6154
,4,93.0371,4.19,1.9,63.55,25,5,20.5385
,4,116.8336,4.19,1.9,63.55,25,5,22.9615
,4,145.2645,4.19,1.9,63.55,25,5,28.1538
,0.03,200,4.01,2.33,207.2,25,2,0.962262
,0.03,200,4.01,2.33,207.2,25,3,1.698114
,0.03,200,4.01,2.33,207.2,25,4,2.71698
,0.03,200,4.01,2.33,207.2,25,5,3.339624
,0.03,200,4.01,2.33,207.2,25,6,5.57547
,0.03,200,4.01,2.33,207.2,25,7,5.603772
,0.03,200,4.01,2.33,207.2,25,8,5.405658
,0.03,50.7246,4.01,2.33,207.2,25,6.5,1.492045848
,0.03,101.449,4.01,2.33,207.2,25,6.5,2.87273742
,0.03,199.275,4.01,2.33,207.2,25,6.5,5.526234518
,0.03,300.725,4.01,2.33,207.2,25,6.5,8.119575
,0.03,496.377,4.01,2.33,207.2,25,6.5,12.13096743
,0.03,800.725,4.01,2.33,207.2,25,6.5,18.57292047
,0.03,1000,4.01,2.33,207.2,25,6.5,22.90245
,0.03,200,4.26,1.6,112.41,25,2,0.622644
,0.03,200,4.26,1.6,112.41,25,3,1.018866
,0.03,200,4.26,1.6,112.41,25,4,2.43396
,0.03,200,4.26,1.6,112.41,25,5,3.367926
,0.03,200,4.26,1.6,112.41,25,6,5.688678
,0.03,200,4.26,1.6,112.41,25,7,5.71698
,0.03,200,4.26,1.6,112.41,25,8,5.518866
,0.03,50.7246,4.26,1.6,112.41,25,8,1.440083061
,0.03,97.8261,4.26,1.6,112.41,25,8,2.677094379
,0.03,199.275,4.26,1.6,112.41,25,8,5.365844048
,0.03,300.725,4.26,1.6,112.41,25,8,7.833522373
,0.03,500,4.26,1.6,112.41,25,8,12.695115
,0.03,800.725,4.26,1.6,112.41,25,8,19.45175619
,0.03,1000,4.26,1.6,112.41,25,8,24
0.218,0.5,274.9397382,4.3,1.6,65.93,25,,549.848001
0.218,0.5,97.21294617,4.3,1.6,65.93,25,,194.297368
0.218,0.5,401.9115973,4.3,1.6,65.93,25,,803.62385
0.218,0.5,200.0214496,4.3,1.6,65.93,25,,399.397653
,4,400,4.26,1.6,112.41,30,2,45
,4,400,4.26,1.6,112.41,30,3,95.625
,4,400,4.26,1.6,112.41,30,4,98.125
,4,400,4.26,1.6,112.41,30,5,99.375
,4,400,4.26,1.6,112.41,30,6,98.75
,4,600,4.01,2.33,207.2,30,2,90.625
,4,600,4.01,2.33,207.2,30,3,98.75
,4,600,4.01,2.33,207.2,30,4,99.375
,4,600,4.01,2.33,207.2,30,5,99.375
3500,0.2,5,4.19,1.9,63.55,,,1.196
1150,0.2,5,4.19,1.9,63.55,,,1.225
3500,0.2,10,4.19,1.9,63.55,,,1.806
1150,0.2,10,4.19,1.9,63.55,,,2.003
350,1,0.141429,4.19,1.9,63.55,25,,0.159021
350,1,0.655714,4.19,1.9,63.55,25,,0.345566
350,1,1.05,4.19,1.9,63.55,25,,0.449541
350,1,0.124286,4.19,1.9,63.55,25,,0.174312
350,1,0.192857,4.19,1.9,63.55,25,,0.302752
350,1,1.14429,4.19,1.9,63.55,25,,0.853211
350,1,0.230879,4.26,1.6,112.41,25,,0.0764526
350,1,0.8038,4.26,1.6,112.41,25,,0.198777
350,1,1.59477,4.26,1.6,112.41,25,,0.40367
350,1,0.290736,4.26,1.6,112.41,25,,0.214067
350,1,0.585748,4.26,1.6,112.41,25,,0.41896
350,1,1.24418,4.26,1.6,112.41,25,,0.755352
13.4049,0.5,0.025,4.01,2.33,207.2,25,,0.00257143
13.4049,0.5,0.05,4.01,2.33,207.2,25,,0.00428571
13.4049,0.5,0.075,4.01,2.33,207.2,25,,0.00578571
13.4049,0.5,0.1,4.01,2.33,207.2,25,,0.00653571
13.4049,0.5,0.05,4.01,2.33,207.2,30,,0.008159
13.4049,0.5,0.05,4.01,2.33,207.2,35,,0.00878661
13.4049,0.5,0.05,4.01,2.33,207.2,25,,0.00373154
13.4049,0.5,0.05,4.01,2.33,207.2,25,,0.0019299
13.4049,0.5,0.05,4.01,2.33,207.2,25,,0.00108415
13.4049,0.5,0.025,4.19,1.9,63.55,25,,0.00867857
13.4049,0.5,0.05,4.19,1.9,63.55,25,,0.0151071
13.4049,0.5,0.075,4.19,1.9,63.55,25,,0.0175714
13.4049,0.5,0.1,4.19,1.9,63.55,25,,0.0186429
13.4049,0.5,0.05,4.19,1.9,63.55,30,,0.0190741
13.4049,0.5,0.05,4.19,1.9,63.55,35,,0.0212037
13.4049,0.5,0.05,4.19,1.9,63.55,25,,0.00953202
13.4049,0.5,0.05,4.19,1.9,63.55,25,,0.0026601
13.4049,0.5,0.05,4.19,1.9,63.55,25,,0.00110837
13.4049,0.5,0.025,,1.6,51.996,25,,0.00642857
13.4049,0.5,0.05,,1.6,51.996,25,,0.0117857
13.4049,0.5,0.075,,1.6,51.996,25,,0.0152143
13.4049,0.5,0.1,,1.6,51.996,25,,0.0167143
13.4049,0.5,0.05,,1.6,51.996,30,,0.0182143
13.4049,0.5,0.05,,1.6,51.996,35,,0.0198571
13.4049,0.5,0.05,,1.6,51.996,25,,0.00517241
13.4049,0.5,0.05,,1.6,51.996,25,,0.00332512
13.4049,0.5,0.05,,1.6,51.996,25,,0.00288177
13.4049,0.5,0.025,4.26,1.6,112.41,25,,0.006
13.4049,0.5,0.05,4.26,1.6,112.41,25,,0.0075
13.4049,0.5,0.075,4.26,1.6,112.41,25,,0.00825
13.4049,0.5,0.1,4.26,1.6,112.41,25,,0.00932143
13.4049,0.5,0.05,4.26,1.6,112.41,30,,0.00851759
13.4049,0.5,0.05,4.26,1.6,112.41,35,,0.00937186
13.4049,0.5,0.05,4.26,1.6,112.41,25,,0.00198953
13.4049,0.5,0.05,4.26,1.6,112.41,25,,0.000680628
13.4049,0.5,0.05,4.26,1.6,112.41,25,,0.00026178
4000,16.7,5,4.01,2.33,207.2,25,,0.00131304
4000,16.7,5,4.01,2.33,207.2,25,,0.000794406
4000,16.7,5,4.19,1.9,63.55,25,,0.000204348
4000,16.7,5,4.19,1.9,63.55,25,,0.000173427
4000,16.7,5,4.26,1.6,112.41,25,,6.95652E-05
4000,16.7,5,4.26,1.6,112.41,25,,3.91608E-05
150,1,0.1,3.75,1.6,51.996,22,,0.0035
150,3,0.1,,2.18,74.922,25,7,0.000494118
150,3,0.1,3.75,1.6,51.996,25,7,0.00123887
150,3,0.1,4.26,1.6,112.41,25,7,0.001289
150,3,0.1,4.01,2.33,207.2,25,7,0.00189054
75,0.5,2.95276,4.19,1.9,63.55,25,,2.13389
75,0.5,4.72441,4.19,1.9,63.55,25,,2.51046
75,0.5,8.56299,4.19,1.9,63.55,25,,2.90795
75,0.5,14.2323,4.19,1.9,63.55,25,,3.55649
137.8,20,0.5,4.19,1.9,63.55,25,6,0.000701754
137.8,20,0.928571,4.19,1.9,63.55,25,6,0.000964912
137.8,20,4.64286,4.19,1.9,63.55,25,6,0.00315789
0.0028,0.6,100,4.19,1.9,63.55,25,7,23.8389
0.0028,0.8,100,4.19,1.9,63.55,25,7,23.0872
0.0028,1,100,4.19,1.9,63.55,25,7,20.9262
0.0028,1.2,100,4.19,1.9,63.55,25,7,19.3289
0.0028,1.4,100,4.19,1.9,63.55,25,7,17.8255
0.0028,0.6,100,4.19,1.9,63.55,25,3,14.6853
0.0028,0.6,100,4.19,1.9,63.55,25,4,16.1119
0.0028,0.6,100,4.19,1.9,63.55,25,5,17.8741
0.0028,0.6,100,4.19,1.9,63.55,25,6,20.8112
0.0028,0.6,100,4.19,1.9,63.55,25,7,20.979
,10,10,4.26,1.6,112.41,25,6,0.0513889
,10,10,4.01,2.33,207.2,25,6,0.155556
,10,10,4.3,1.6,65.93,25,6,0.0916667
0.9,1,2.127768,4.26,1.6,112.41,25,,0.338298
0.9,1,4.103251,4.26,1.6,112.41,25,,0.708511
0.9,1,5.98309,4.26,1.6,112.41,25,,1.19362
0.9,1,7.78141,4.26,1.6,112.41,25,,1.33404
0.9,1,9.26159,4.26,1.6,112.41,25,,1.55106
0.9,1,10.70582,4.26,1.6,112.41,25,,1.65319
5,0.2,0.051064848,4.26,1.6,112.41,25,7,0.00898974
5,0.2,0.2081475,4.26,1.6,112.41,25,7,0.0202075
5,0.2,0.40775628,4.26,1.6,112.41,25,7,0.0329164
5,0.2,0.65578002,4.26,1.6,112.41,25,7,0.0413651
5,0.2,1.11654396,4.26,1.6,112.41,25,7,0.0577698
450,1,29.6691,4.26,1.6,112.41,25,6,14.6597
450,1,50.9172,4.26,1.6,112.41,25,6,28.4031
450,1,101.8344,4.26,1.6,112.41,25,6,56.8063
450,1,195.3258,4.26,1.6,112.41,25,6,117.277
450,1,291.898,4.26,1.6,112.41,25,6,182.33
450,1,391.237,4.26,1.6,112.41,25,6,233.639
450,1,480.769,4.26,1.6,112.41,25,6,255.628
450,1,671.135,4.26,1.6,112.41,25,6,258.377
450,1,773.53,4.26,1.6,112.41,25,6,260.209
450,1,940.719,4.26,1.6,112.41,25,6,259.293
44,1,2.056385,4.3,1.6,65.93,25,6.3,0.552805
44,1,4.094159,4.3,1.6,65.93,25,6.3,0.585809
44,1,8.446089,4.3,1.6,65.93,25,6.3,0.594059
44,1,17.158212,4.3,1.6,65.93,25,6.3,0.618812
44,1,32.043414,4.3,1.6,65.93,25,6.3,0.635314
44,1,2.041927,4.01,2.33,207.2,25,6.3,0.371287
44,1,3.059797,4.01,2.33,207.2,25,6.3,0.470297
44,1,8.28938,4.01,2.33,207.2,25,6.3,1.10561
44,1,16.68178,4.01,2.33,207.2,25,6.3,1.31188
44,1,32.00636,4.01,2.33,207.2,25,6.3,1.60066
44,1,1.613973,,1.6,51.996,25,6.3,0.528053
44,1,2.56794,,1.6,51.996,25,6.3,1.06436
44,1,8.49878,,1.6,51.996,25,6.3,1.73267
44,1,16.0301,,1.6,51.996,25,6.3,1.9967
44,1,32.00021,,1.6,51.996,25,6.3,2.09571
0.00572,20,25,4.01,2.33,207.2,25,2,0.112351
0.00572,20,25,4.01,2.33,207.2,25,3,0.143426
0.00572,20,25,4.01,2.33,207.2,25,4,0.32749
0.00572,20,25,4.01,2.33,207.2,25,5,0.363347
0.00572,20,25,4.01,2.33,207.2,25,6,0.478088
0.00572,20,15.02997,4.01,2.33,207.2,25,6,0.284162
0.00572,20,20.0563,4.01,2.33,207.2,25,6,0.3797
0.00572,20,25.00556,4.01,2.33,207.2,25,6,0.426158
0.00572,20,30.00852,4.01,2.33,207.2,25,6,0.470276
0.00572,20,34.99976,4.01,2.33,207.2,25,6,0.488683
0.00572,20,40.0027,4.01,2.33,207.2,25,6,0.5328
0.00572,20,25,4.01,2.33,207.2,25,3,0.0836653
0.00572,20,25,4.01,2.33,207.2,25,4,0.16494
0.00572,20,25,4.01,2.33,207.2,25,5,0.308367
0.00572,20,25,4.01,2.33,207.2,25,6,0.32749
150,10,20,4.26,1.6,112.41,25,,0.0715649
150,10,30,4.26,1.6,112.41,25,,0.0868321
150,10,40,4.26,1.6,112.41,25,,0.105916
150,10,60,4.26,1.6,112.41,25,,0.125954
150,10,80,4.26,1.6,112.41,25,,0.119275
150,10,100,4.26,1.6,112.41,25,,0.126908
150,10,20,4.26,1.6,112.41,25,,0.0496183
150,10,30,4.26,1.6,112.41,25,,0.0706107
150,10,40,4.26,1.6,112.41,25,,0.0906489
150,10,60,4.26,1.6,112.41,25,,0.100191
150,10,80,4.26,1.6,112.41,25,,0.100191
150,10,100,4.26,1.6,112.41,25,,0.109733
150,0.5,0.1,4.01,2.33,207.2,25,,0.0495781
150,0.5,0.5,4.01,2.33,207.2,25,,0.107595
150,0.5,1,4.01,2.33,207.2,25,,0.149789
150,0.5,2,4.01,2.33,207.2,25,,0.204641
150,0.5,4,4.01,2.33,207.2,25,,0.203586
150,0.5,0.1,4.01,2.33,207.2,25,,0.140408
150,0.5,0.5,4.01,2.33,207.2,25,,0.195918
